,name,lat,long
6711,Fresnes,48.75568,2.32241
6712,Fresnay-sur-Sarthe,48.28171,0.021480000000000003
6713,Foug,48.68385,5.78735
6714,Fontaines-Saint-Martin,45.8442,4.85305
6715,Fleury-Mérogis,48.6373,2.36378
6716,Faverney,47.76713,6.10428
6717,Falicon,43.74861,7.27856
6718,Ergué-Gabéric,47.99657,-4.02438
6719,Druelle,44.36006,2.5050499999999998
6720,Dreuil-lès-Amiens,49.91483,2.22893
6721,Drémil-Lafage,43.59624,1.6011700000000002
6722,Doudeville,49.72268,0.7847900000000001
6723,Dompierre-sur-Besbre,46.52214,3.68106
6724,Domme,44.80218,1.21459
6725,Divion,50.47169,2.5054600000000002
6726,Derval,47.66772,-1.67176
6727,Davézieux,45.2552,4.70744
6728,Daumeray,47.70055,-0.36055000000000004
6729,Damelevières,48.5593,6.38453
6730,Dainville,50.28097,2.72603
6731,Cuincy,50.37933,3.05301
6732,Crosne,48.71921,2.45728
6733,Coussac-Bonneval,45.51117,1.32382
6734,Coulommiers,48.81451,3.08498
6735,Coubron,48.91667,2.58333
6736,Corseul,48.48155,-2.16979
6737,Corbreuse,48.50065,1.95913
6738,Conlie,48.12261,-0.01666
6739,Collonges,46.13819,5.90506
6740,Coignières,48.7501,1.92082
6741,Clouange,49.2624,6.09723
6742,Cintré,48.10569,-1.87153
6743,Chindrieux,45.81948,5.85024
6744,Chevanceaux,45.30437,-0.23312000000000002
6745,Chépy,50.06361,1.64694
6746,Cheny,47.95166,3.5334
6747,Chaumont,48.11121,5.14134
6748,Châtillon-sur-Seine,47.85851,4.57375
6749,Châtillon,45.87729,4.64574
6750,Châtillon,48.8024,2.29346
6751,Châtenoy-le-Royal,46.79797,4.8119
6752,Châteauneuf-les-Martigues,43.38383,5.16403
6753,Chassagny,45.606700000000004,4.73214
6754,Chartres-de-Bretagne,48.03975,-1.7054300000000002
6755,Chancelade,45.20554,0.66547
6756,Champenoux,48.74257,6.3483
6757,Chamberet,45.58345,1.7198
6758,Chalabre,42.98401,2.00611
6759,Certines,46.13244,5.26525
6760,Cérons,44.63122,-0.33701000000000003
6761,Cazères-sur-l'Adour,43.76088,-0.31702
6762,Cattenom,49.40627,6.24297
6763,Carquefou,47.29722,-1.4921
6764,Cambrai,50.17596,3.23472
6765,Cambes,44.7319,-0.46292000000000005
6766,Calvi,42.56604,8.75713
6767,Callas,43.59284,6.5384
6768,Cabasse,43.42646,6.21917
6769,Burlats,43.63641,2.31818
6770,Bruyères-et-Montbérault,49.52535,3.66369
6771,Broût-Vernet,46.18756,3.27324
6772,Brinon-sur-Sauldre,47.566,2.25647
6773,Briey,49.2492,5.93975
6774,Bricquebec,49.47008,-1.63254
6775,Bretteville,49.6544,-1.5288400000000002
6776,Breteuil,49.63357,2.29509
6777,Brando,42.76667,9.45
6778,Brandérion,47.79384,-3.19449
6779,Bouvesse-Quirieu,45.7931,5.41496
6780,Boeil-Bezing,43.22154,-0.2667
6781,Blénod-lès-Pont-à-Mousson,48.88487,6.04844
6782,Billom,45.72267,3.33869
6783,Beuvillers,49.12961,0.25492000000000004
6784,Bertry,50.08718,3.44298
6785,Berrien,48.40342,-3.7518000000000002
6786,Bernaville,50.13232,2.163
6787,Belleville-sur-Meuse,49.17863,5.3719
6788,Beauval,50.10789,2.33269
6789,Beaulieu-sur-Mer,43.70692,7.3313500000000005
6790,Baziège,43.45494,1.61386
6791,Bavans,47.48528,6.73324
6792,Barbâtre,46.94359,-2.17981
6793,Bain-de-Bretagne,47.84687,-1.68579
6794,Bailly-Romainvilliers,48.84729,2.8235200000000003
6795,Ayse,46.08135,6.4455
6796,Avrillé,46.46921,-1.4927000000000001
6797,Avanton,46.66295,0.30327000000000004
6798,Auxy,46.9494,4.4044
6799,Auxi-le-Château,50.23101,2.11593
6800,Auvillar,44.06946,0.8996500000000001
6801,Autun,46.95104,4.29869
6802,Aubais,43.75524,4.14733
6803,Artenay,48.08246,1.88098
6804,Ars-sur-Moselle,49.07791,6.0742
6805,Arques-la-Bataille,49.88122,1.12875
6806,Argentan,48.74441,-0.02023
6807,Arenthon,46.10697,6.33316
6808,Archigny,46.67323,0.6521800000000001
6809,Annoeullin,50.52925,2.9318
6810,Andard,47.45659,-0.39752000000000004
6811,Ancy-le-Franc,47.77586,4.16361
6812,Ampuis,45.48925,4.81001
6813,Aiton,45.56123,6.25955
6814,Ablain-Saint-Nazaire,50.3932,2.7088
6815,Saint-Mitre,43.3464,5.42274
6816,Saint-Quentin-en-Yvelines,48.77186,2.01891
6817,La Joliette,43.30485,5.36654
6818,Notre-Dame du Mont,43.29293,5.38203
6819,Weyersheim,48.71622,7.80127
6820,Wasquehal,50.67043,3.13382
6821,Voulx,48.28204,2.96747
6822,Vitry-aux-Loges,47.93333,2.26667
6823,Villiers-sur-Loir,47.80507,0.9977400000000001
6824,Villers-Cotterêts,49.25311,3.09003
6825,Villers-Bocage,49.9981,2.31683
6826,Villeneuve-Tolosane,43.52316,1.34102
6827,Villeneuve-sur-Bellot,48.86203,3.34143
6828,Villeneuve-la-Comptal,43.28692,1.9212
6829,Villefranche-d'Albigeois,43.89635,2.33022
6830,Villebernier,47.25417,-0.03104
6831,Vézelise,48.48748,6.08825
6832,Veyrac,45.89695,1.1057
6833,Vert-le-Petit,48.55163,2.36526
6834,Vernègues,43.68575,5.17156
6835,Vernantes,47.39323,0.051550000000000006
6836,Vergèze,43.74363,4.22018
6837,Véretz,47.35706,0.8057500000000001
6838,Venelles,43.59859,5.47977
6839,Vendenheim,48.66948,7.70983
6840,Veauche,45.56326,4.29192
6841,Vaulx-Vraucourt,50.1491,2.9083
6842,Vaugneray,45.73791,4.65645
6843,Valognes,49.50881,-1.4704700000000002
6844,Valmont,49.0843,6.6978100000000005
6845,Valensole,43.83766,5.98392
6846,Valence-sur-Baïse,43.88222,0.38108000000000003
6847,Upie,44.8025,4.97673
6848,Tréon,48.67709,1.32668
6849,Toutlemonde,47.05577,-0.7678900000000001
6850,Tonneins,44.39476,0.31014
6851,Tilques,50.77712,2.19948
6852,Tignieu,45.75164,5.18911
6853,Tigery,48.64257,2.50779
6854,Tassin-la-Demi-Lune,45.75499,4.78812
6855,Sundhoffen,48.04263,7.4132
6856,Souvigny,46.5348,3.19205
6857,Soulaines-sur-Aubance,47.3643,-0.5229
6858,Sotteville-lès-Rouen,49.40972,1.09005
6859,Sorigny,47.24329,0.6952
6860,Sonnay,45.35809,4.90479
6861,Soignolles-en-Brie,48.6535,2.69968
6862,Sevrier,45.86442,6.1399
6863,Seurre,46.99923,5.15138
6864,Servon,48.71662,2.58737
6865,Sentheim,47.7556,7.05305
6866,Senlis,49.20724,2.5866100000000003
6867,Seillans,43.63623,6.64332
6868,Sedan,49.70187,4.9402800000000004
6869,Scorbé-Clairvaux,46.81303,0.41344000000000003
6870,Schnersheim,48.65741,7.56701
6871,Savigné,46.15911,0.32094
6872,Saverne,48.74164,7.36221
6873,Sauveterre-de-Béarn,43.3993,-0.9401100000000001
6874,Sault,44.08968,5.40836
6875,Sars-Poteries,50.16928,4.02676
6876,Sarlat-la-Canéda,44.88902,1.21656
6877,Sansac-de-Marmiesse,44.88376,2.34768
6878,San-Nicolao,42.36993,9.51443
6879,Salies-du-Salat,43.10224,0.9580000000000001
6880,Saleilles,42.65436,2.95168
6881,Saint-Victurnien,45.8777,1.01301
6882,Saint-Vérand,45.17344,5.33261
6883,Saint-Symphorien-sur-Coise,45.6322,4.45709
6884,Saint-Senier-sous-Avranches,48.68399,-1.33126
6885,Saint-Sébastien-sur-Loire,47.20768,-1.50332
6886,Saint-Sauveur-sur-École,48.4975,2.54711
6887,Saint-Quentin-sur-le-Homme,48.64751,-1.31806
6888,Saint-Pierre-Montlimart,47.26976,-1.02738
6889,Saint-Pierre-du-Chemin,46.69548,-0.7016800000000001
6890,Saint-Pierre-d'Oléron,45.94374,-1.3059
6891,Saint-Pierre-de-Bœuf,45.38372,4.74601
6892,Saint-Paul-de-Varax,46.09692,5.12959
6893,Saint-Ouen-des-Alleux,48.32824,-1.42562
6894,Saint-Maur,46.80657,1.63904
6895,Saint-Martin-Longueau,49.34281,2.60276
6896,Saint-Martin-le-Vinoux,45.20297,5.7163
6897,Saint-Martin-en-Haut,45.65984,4.5618
6898,Saint-Martin-des-Champs,48.66841,-1.33393
6899,Saint-Martin-de-Fontenay,49.11523,-0.37391
6900,Saint-Marcel-lès-Valence,44.97132,4.9531600000000005
6901,Saint-Lubin-des-Joncherets,48.76667,1.2166700000000001
6902,Saint-Laurent-de-la-Salanque,42.77399,2.9904100000000002
6903,Saint-Just-Saint-Rambert,45.49973,4.24141
6904,Saint-Julien-les-Villas,48.27127,4.09901
6905,Saint-Jean-sur-Veyle,46.25902,4.91712
6906,Saint-Jean-de-Niost,45.83333,5.21667
6907,Saint-Hippolyte,48.23156,7.37121
6908,Saint-Hilaire-de-Loulay,47.0019,-1.33079
6909,Saint-Georges-de-Mons,45.93941,2.83866
6910,Saint-Genès-Champanelle,45.72037,3.01883
6911,Saint-Florent-sur-Auzonnet,44.24166,4.11151
6912,Saint-Étienne-sur-Chalaronne,46.14778,4.87129
6913,Sainte-Livrade-sur-Lot,44.39824,0.58931
6914,Sainte-Hélène,44.96542,-0.8842300000000001
6915,Saint-Dié-des-Vosges,48.28429,6.94921
6916,Saint-Clair-du-Rhône,45.44186,4.77123
6917,Saint-Chéron,48.55433,2.12403
6918,Saint-Brice,45.68832,-0.27697000000000005
6919,Saint-Aubin-lès-Elbeuf,49.3036,1.01056
6920,Saint-Antoine-du-Rocher,47.49677,0.62997
6921,Saint-André-de-la-Roche,43.73333,7.28333
6922,Saint-Amand-les-Eaux,50.44718,3.4307600000000003
6923,Ruelisheim,47.82405,7.35744
6924,Rouen,49.44313,1.09932
6925,Rosières-en-Santerre,49.81433,2.70095
6926,Rosières,45.13287,3.98826
6927,Roncherolles-sur-le-Vivier,49.46667,1.18333
6928,Romanèche-Thorins,46.18402,4.74242
6929,Romagnieu,45.57061,5.64096
6930,Roisel,49.94768,3.09973
6931,Riorges,46.04378,4.04255
6932,Rennes,48.11198,-1.67429
6933,Renaison,46.04955,3.9244
6934,Reichshoffen,48.93287,7.66561
6935,Ramatuelle,43.21599,6.61156
6936,Puisserguier,43.36798,3.04069
6937,Provin,50.5143,2.90794
6938,Prades,42.61755,2.42177
6939,Poullan-sur-Mer,48.08064,-4.4141200000000005
6940,Pouldreuzic,47.9549,-4.36049
6941,Potigny,48.96925,-0.24166
6942,Port-Saint-Père,47.13354,-1.74911
6943,Pontvallain,47.75086,0.19193000000000002
6944,Pont-Saint-Vincent,48.60519,6.0985
6945,Pontpoint,49.3,2.65
6946,Pont-Hébert,49.16714,-1.13428
6947,Pont-à-Mousson,48.90702,6.05635
6948,Poncin,46.08531,5.4112
6949,Pluvigner,47.77524,-3.01049
6950,Plouha,48.6761,-2.92795
6951,Plouguenast,48.28136,-2.70464
6952,Plougonven,48.52124,-3.7129000000000003
6953,Pleugriffet,47.98705,-2.6853800000000003
6954,Pierrefort,44.92175,2.83811
6955,Pierrefitte-sur-Seine,48.96691,2.36104
6956,Pierrefitte-Nestalas,42.96106,-0.07385000000000001
6957,Pierre-Châtel,44.95735,5.77454
6958,Phalempin,50.51691,3.01584
6959,Petite-Rosselle,49.21177,6.85607
6960,Peille,43.80296,7.40191
6961,Ostwald,48.54369,7.71099
6962,Orval,46.72581,2.47144
6963,Ornex,46.2727,6.09982
6964,Orly,48.74792,2.39253
6965,Noyant,47.51195,0.11559000000000001
6966,Nomeny,48.88977,6.22635
6967,Noisy-le-Sec,48.89148,2.46451
6968,Nohic,43.89021,1.43785
6969,Nogent-sur-Marne,48.83669,2.48255
6970,Neuville-sur-Saône,45.87615,4.84099
6971,Nérondes,46.99758,2.81834
6972,Nanteuil,46.41226,-0.17449
6973,Murat,45.11011,2.86859
6974,Muides-sur-Loire,47.66958,1.5269400000000002
6975,Moyrazès,44.34336,2.4391
6976,Moyeuvre-Grande,49.25294,6.04467
6977,Moyenmoutier,48.3773,6.90047
6978,Morlaix,48.57784,-3.82792
6979,Morancé,45.89815,4.70051
6980,Montreux-Château,47.61003,6.99923
6981,Montoire-sur-le-Loir,47.75316,0.8652500000000001
6982,Montferrier-sur-Lez,43.66806,3.85686
6983,Montbert,47.05778,-1.48873
6984,Mondeville,49.17497,-0.32238
6985,Monclar-de-Quercy,43.96643,1.58457
6986,Meyreuil,43.4878,5.49574
6987,Meyenheim,47.91364,7.3556
6988,Meurchin,50.498310000000004,2.89318
6989,Messigny-et-Vantoux,47.40666,5.01715
6990,Mervans,46.79923,5.1843
6991,Mauves-sur-Loire,47.29671,-1.39138
6992,Maubeuge,50.27875,3.97267
6993,Mathieu,49.25448,-0.37188000000000004
6994,Matha,45.86776,-0.32009000000000004
6995,Martizay,46.80767,1.04324
6996,Martigné-Ferchaud,47.82918,-1.31802
6997,Marquion,50.21126,3.08719
6998,Marquette-lez-Lille,50.67628,3.06613
6999,Marœuil,50.32519,2.7050400000000003
7000,Marnay,47.29088,5.77277
7001,Marcilly-en-Villette,47.76505,2.02266
7002,Marcey-les-Grèves,48.69673,-1.3915600000000001
7003,Mane,43.93795,5.76718
7004,Lure,47.68294,6.49658
7005,Lubersac,45.44474,1.40457
7006,Loctudy,47.83216,-4.16837
7007,Linselles,50.73708,3.07878
7008,Lignan-sur-Orb,43.38395,3.16981
7009,Les Pieux,49.51286,-1.80714
7010,Les Marches,45.50042,6.00381
7011,Le Rheu,48.1019,-1.7956500000000002
7012,Le Langon,46.43792,-0.9500500000000001
7013,Léguevin,43.60028,1.23236
7014,Le Faouët,48.03299,-3.49048
7015,Lay-Saint-Christophe,48.74926,6.19735
7016,Lauzerte,44.25577,1.1378
7017,La Trinité,43.7405,7.314
7018,Laroque-Timbaut,44.28363,0.7618100000000001
7019,La Planche,47.01675,-1.43533
7020,Langonnet,48.10496,-3.49356
7021,La Lande-Patry,48.76202,-0.5987600000000001
7022,Laigné-en-Belin,47.8781,0.22794000000000003
7023,La Grand-Croix,45.50383,4.55915
7024,La Garnache,46.89176,-1.83163
7025,La Charité-sur-Loire,47.18333,3.01667
7026,La Cavalerie,44.00961,3.1584
7027,Joncherey,47.52895,7.00323
7028,Jegun,43.7573,0.45889
7029,Jarrie,45.11732,5.75957
7030,Inguiniel,47.97712,-3.282
7031,Houlgate,49.299,-0.08153
7032,Houlbec-Cocherel,49.0735,1.36563
7033,Hombourg-Haut,49.12819,6.77066
7034,Herzeele,50.88584,2.5351
7035,Hérin,50.35557,3.45309
7036,Hergnies,50.47287,3.52612
7037,Herbitzheim,49.01541,7.08188
7038,Hennebont,47.80479,-3.27812
7039,Helfaut,50.69783,2.24234
7040,Haybes,50.00458,4.70496
7041,Halluin,50.78628,3.12611
7042,Gumbrechtshoffen,48.9058,7.62915
7043,Guiscriff,48.04974,-3.6449100000000003
7044,Grendelbruch,48.49272,7.32239
7045,Gondecourt,50.54469,2.9837800000000003
7046,Giroussens,43.76221,1.77556
7047,Gex,46.33323,6.05766
7048,Gévezé,48.22129,-1.79141
7049,Garnay,48.70489,1.3370600000000001
7050,Fretin,50.55745,3.13668
7051,Frépillon,49.05216,2.20528
7052,Fort-Mahon-Plage,50.33955,1.55984
7053,Fontenay-lès-Briis,48.61962,2.15276
7054,Fontanil-Cornillon,45.2528,5.66308
7055,Fegersheim,48.49016,7.68107
7056,Farschviller,49.09406,6.89517
7057,Étaules,45.73209,-1.0988
7058,Étain,49.21259,5.64022
7059,Esquelbecq,50.88694,2.43215
7060,Escalquens,43.51835,1.56093
7061,Épernon,48.61031,1.67218
7062,Entzheim,48.53424,7.63772
7063,Ecques,50.66998,2.28633
7064,Dury,49.84731,2.2707
7065,Dornes,46.716,3.35343
7066,Deuil-la-Barre,48.97674,2.32722
7067,Deauville,49.357,0.06995000000000001
7068,Damparis,47.07556,5.4139800000000005
7069,Cuxac-Cabardès,43.37081,2.28324
7070,Criel-sur-Mer,50.01508,1.31459
7071,Creutzwald,49.20531,6.69668
7072,Crest,44.72639,5.01517
7073,Crédin,48.03446,-2.76759
7074,Courtry,48.91906,2.60431
7075,Courbevoie,48.89672,2.25666
7076,Connaux,44.09127,4.59374
7077,Condé-sur-Huisne,48.38103,0.8509300000000001
7078,Cognac,45.69581,-0.32867
7079,Cléré-les-Pins,47.4255,0.38963000000000003
7080,Clapiers,43.65833,3.88917
7081,Chaulnes,49.81699,2.80064
7082,Châtillon-sur-Marne,49.10048,3.76023
7083,Château-Renault,47.59188,0.9114300000000001
7084,Charleval,49.3729,1.38369
7085,Charavines,45.42891,5.51492
7086,Changy-les-Bois,47.85793,2.68543
7087,Chailly-en-Bière,48.46701,2.60785
7088,Chailland,48.22431,-0.87326
7089,Cézy,47.99265,3.3406700000000003
7090,Cercoux,45.12954,-0.20571
7091,Cazouls-lès-Béziers,43.39236,3.10114
7092,Caulnes,48.28893,-2.15444
7093,Castelnau-Montratier,44.26872,1.3530200000000001
7094,Carvin,50.49235,2.95815
7095,Calenzana,42.50855,8.85538
7096,Cagny,49.1458,-0.25630000000000003
7097,Buellas,46.2111,5.1322
7098,Buchy,49.58513,1.35852
7099,Buc,48.77627,2.12577
7100,Bruz,48.02459,-1.74709
7101,Bruyères,48.20709,6.71845
7102,Bron,45.73865,4.91303
7103,Breteuil,48.83333,0.9166700000000001
7104,Bourguébus,49.12187,-0.29786
7105,Bourghelles,50.56501,3.24447
7106,Bourcefranc-le-Chapus,45.85,-1.15
7107,Bordes,43.23572,-0.28233
7108,Bonnieux,43.82396,5.30759
7109,Bonneuil-sur-Marne,48.7695,2.4793
7110,Bondues,50.70196,3.09497
7111,Boiscommun,48.03576,2.38333
7112,Boën-sur-Lignon,45.75114,4.00725
7113,Blodelsheim,47.88538,7.53635
7114,Bethoncourt,47.53512,6.80504
7115,Berre-les-Alpes,43.83052,7.3287700000000005
7116,Belloy-en-France,49.08837,2.37159
7117,Belberaud,43.50768,1.56907
7118,Bédarieux,43.61602,3.15892
7119,Beauvoir-sur-Mer,46.91506,-2.04085
7120,Beauvallon,44.85593,4.90756
7121,Beautiran,44.70366,-0.45234
7122,Beaumont-sur-Oise,49.14232,2.28705
7123,Beaufay,48.14715,0.36192
7124,Bazas,44.43161,-0.21337
7125,Bar-sur-Seine,48.11295,4.37656
7126,Barentin,49.54533,0.95515
7127,Auterive,43.35079,1.47464
7128,Antony,48.75329,2.29668
7129,Allennes-les-Marais,50.53754,2.9536100000000003
7130,Lyon 08,45.73626,4.86866
7131,Val-de-Reuil,49.27385,1.21021
7132,Marseille Vauban,43.28408,5.3754
7133,Saint-Charles,43.30199,5.38405
7134,Les Chartreux,43.31112,5.4048
7135,Yvrac,44.88063,-0.46180000000000004
7136,Woincourt,50.0663,1.5367600000000001
7137,Wingles,50.49382,2.855
7138,Warmeriville,49.35227,4.21882
7139,Vouvray,47.41087,0.7989200000000001
7140,Voutezac,45.29214,1.43721
7141,Vourey,45.3218,5.51931
7142,Voreppe,45.29484,5.63192
7143,Vizille,45.07819,5.77074
7144,Villiers-le-Bel,49.00875,2.39819
7145,Villemoustaussou,43.25251,2.36397
7146,Vignoux-sur-Barangeon,47.20068,2.17258
7147,Vic-sur-Seille,48.78195,6.53079
7148,Viarmes,49.13082,2.37074
7149,Verquin,50.5024,2.63888
7150,Verneuil-sur-Seine,48.97388,1.9647999999999999
7151,Ventiseri,41.94356,9.33342
7152,Vendegies-sur-Écaillon,50.26224,3.51256
7153,Vals-près-le-Puy,45.03155,3.87787
7154,Valréas,44.3849,4.99125
7155,Valdoie,47.67041,6.84203
7156,Tullins,45.30239,5.49077
7157,Trith-Saint-Léger,50.31667,3.48333
7158,Trangé,48.02627,0.11
7159,Tillé,49.464150000000004,2.11038
7160,Tercis-les-Bains,43.67129,-1.11054
7161,Telgruc-sur-Mer,48.23139,-4.35683
7162,Talmas,50.03049,2.32554
7163,Suze-la-Rousse,44.28761,4.84161
7164,Sumène,43.98091,3.71563
7165,Souchez,50.39291,2.73984
7166,Sorgues,44.01023,4.87381
7167,Solesmes,50.18468,3.49799
7168,Sevran,48.94472,2.52746
7169,Séreilhac,45.76931,1.08168
7170,Sens-de-Bretagne,48.33308,-1.5362
7171,Sennecey-lès-Dijon,47.28984,5.10485
7172,Seboncourt,49.95273,3.47586
7173,Savigny-sur-Orge,48.67677,2.34835
7174,Sauviat-sur-Vige,45.90652,1.6071900000000001
7175,Sartène,41.61667,8.98333
7176,Santes,50.59316,2.96289
7177,Sannerville,49.18018,-0.22434
7178,Samoreau,48.42946,2.75587
7179,Salins,48.42156,3.0213
7180,Saligny,46.80845,-1.42611
7181,Salies-de-Béarn,43.47422,-0.9244800000000001
7182,Saint-Xandre,46.20425,-1.10394
7183,Saint-Wandrille-Rançon,49.52658,0.76497
7184,Saint-Vallier,46.64107,4.37107
7185,Saint-Urbain,48.39996,-4.22733
7186,Saint-Tropez,43.26764,6.64049
7187,Saint-Soupplets,49.03866,2.80723
7188,Saint-Sernin,44.57147,4.39186
7189,Saint-Rambert-en-Bugey,45.94734,5.4363
7190,Saint-Privat-des-Vieux,44.14435,4.12885
7191,Saint-Perdon,43.8656,-0.59069
7192,Saint-Paterne-Racan,47.60213,0.48478000000000004
7193,Saint-Ouen,48.90654,2.33339
7194,Saint-Nazaire,44.19833,4.62413
7195,Saint-Martin-du-Manoir,49.53213,0.23759000000000002
7196,Saint-Marcel,46.60193,1.5132400000000001
7197,Saint-Lys,43.51436,1.17745
7198,Saint-Léger-sous-Cholet,47.09339,-0.9103100000000001
7199,Saint-Laurent-sur-Sèvre,46.95859,-0.8934000000000001
7200,Saint-Jorioz,45.83074,6.15792
7201,Saint-Jean-Bonnefonds,45.45609,4.44223
7202,Saint-Grégoire,48.15101,-1.68579
7203,Saint-Gervais,46.90258,-1.9990700000000001
7204,Saint-Germer-de-Fly,49.44281,1.7798600000000002
7205,Saint-Gérand-le-Puy,46.2579,3.5121
7206,Saint-Georges-Haute-Ville,45.55701,4.09801
7207,Saint-Genis-les-Ollières,45.7571,4.72625
7208,Saint-Fiacre-sur-Maine,47.14245,-1.41675
7209,Sainte-Soulle,46.18851,-1.01588
7210,Saintes-Maries-de-la-Mer,43.45214,4.42913
7211,Sainte-Reine-de-Bretagne,47.44071,-2.19393
7212,Sainte-Geneviève-sur-Argence,44.80311,2.7580999999999998
7213,Sainte-Foy-la-Grande,44.84073,0.2172
7214,Sainte-Consorce,45.77585,4.69033
7215,Saint-Dolay,47.54482,-2.15487
7216,Saint-Denis-en-Bugey,45.94963,5.32773
7217,Saint-Cyprien-Plage,42.63229,3.03333
7218,Saint-Chaptes,43.97165,4.27838
7219,Saint-Brice-en-Coglès,48.41085,-1.3665500000000002
7220,Saint-Ay,47.8589,1.75137
7221,Saint-Aubin,47.03336,5.32666
7222,Saint-Apollinaire,47.33333,5.08333
7223,Saint-André-le-Puy,45.64763,4.25887
7224,Saint-André-de-Seignanx,43.558,-1.35183
7225,Saint-Alban-sur-Limagnole,44.78111,3.3882
7226,Rumilly-en-Cambrésis,50.12691,3.21874
7227,Rostrenen,48.23618,-3.31724
7228,Roscoff,48.72381,-3.9870900000000002
7229,Rombas,49.24946,6.09398
7230,Roiffieux,45.22655,4.65441
7231,Rochegude,44.24414,4.82719
7232,Rocbaron,43.30904,6.07941
7233,Ris-Orangis,48.6511,2.41406
7234,Rioz,47.42521,6.06598
7235,Quincampoix,49.5271,1.18849
7236,Publier,46.38773,6.54356
7237,Prouvy,50.31793,3.4509600000000002
7238,Preignan,43.71259,0.62844
7239,Pouilley-les-Vignes,47.2577,5.93581
7240,Porspoder,48.5088,-4.76531
7241,Pont-l'Abbé,47.8669,-4.22416
7242,Pontchâteau,47.43868,-2.09422
7243,Podensac,44.65089,-0.35567000000000004
7244,Plumaugat,48.25538,-2.23876
7245,Plouvorn,48.57875,-4.03746
7246,Plouguerneau,48.60676,-4.50638
7247,Pleine-Fougères,48.53406,-1.5637500000000002
7248,Plabennec,48.50234,-4.42615
7249,Pissy-Pôville,49.52986,0.9928100000000001
7250,Pietrosella,41.83576,8.84573
7251,Pernes,50.48437,2.41253
7252,Paulhaguet,45.20795,3.51331
7253,Pau,43.31117,-0.35583000000000004
7254,Pasly,49.40167,3.29631
7255,Oucques,47.82252,1.29383
7256,Ons-en-Bray,49.41631,1.9230200000000002
7257,Ondres,43.5615,-1.4491100000000001
7258,Oisy-le-Verger,50.25047,3.1233
7259,Nouzonville,49.81369,4.7473600000000005
7260,Nordhouse,48.44833,7.67326
7261,Neuvéglise,44.92809,2.98328
7262,Neung-sur-Beuvron,47.53486,1.8051400000000002
7263,Naveil,47.79576,1.03222
7264,Naucelles,44.95898,2.41884
7265,Muron,46.03524,-0.8289300000000001
7266,Mours,49.13077,2.26761
7267,Mourenx,43.3703,-0.6298600000000001
7268,Mougins,43.60068,6.99523
7269,Morières-lès-Avignon,43.9403,4.9011
7270,Montois-la-Montagne,49.2168,6.02137
7271,Montmorency,48.98826,2.3434
7272,Montmerle-sur-Saône,46.08333,4.76667
7273,Montlieu-la-Garde,45.25,-0.25
7274,Montigny-en-Ostrevent,50.36667,3.18333
7275,Montferrat,45.48481,5.5902
7276,Montech,43.95744,1.22979
7277,Montcourt-Fromonville,48.30672,2.7046
7278,Mont-Bernanchon,50.58333,2.58333
7279,Montargis,47.99696,2.73261
7280,Mons-en-Barœul,50.63333,3.11667
7281,Mons,43.6124,1.57207
7282,Moncé-en-Belin,47.8952,0.19929000000000002
7283,Méteren,50.73333,2.7
7284,Messery,46.35036,6.29099
7285,Merten,49.24903,6.66465
7286,Mérignies,50.50609,3.11043
7287,Méaulte,49.98167,2.66121
7288,Marmagne,46.83666,4.35892
7289,Marigny-les-Usages,47.95799,2.01462
7290,Mareuil-sur-Cher,47.29314,1.32897
7291,Mareuil-sur-Ay,49.04581,4.03587
7292,Marbache,48.79867,6.106
7293,Malintrat,45.81509,3.18603
7294,Luzy,46.79011,3.9703600000000003
7295,Lusigny,46.58776,3.49142
7296,Lusanger,47.68118,-1.58838
7297,Lormes,47.28964,3.81714
7298,Longpré-les-Corps-Saints,50.01239,1.99287
7299,L'Isle-sur-la-Sorgue,43.91971,5.05141
7300,Linguizzetta,42.26384,9.47297
7301,Ligueil,47.0421,0.81893
7302,Leucate,42.91056,3.02944
7303,Le Thou,46.08424,-0.91732
7304,Le Thillay,49.00659,2.47218
7305,Le Syndicat,48.01733,6.68436
7306,Les Touches,47.44249,-1.43097
7307,Les Roches-de-Condrieu,45.45281,4.76718
7308,Les Montils,47.49499,1.29775
7309,Les Loges-en-Josas,48.76377,2.14002
7310,Lempdes-sur-Allagnon,45.38333,3.28333
7311,Le Mayet-de-Montagne,46.07091,3.66665
7312,Lédenon,43.91554,4.5095600000000005
7313,Le Crest,45.68666,3.12735
7314,Lécousse,48.36732,-1.2180900000000001
7315,Le Châtelet-en-Brie,48.50695,2.79163
7316,Le Champ-Saint-Père,46.50835,-1.34633
7317,Le Chambon-sur-Lignon,45.06097,4.30241
7318,Le Bois-Plage-en-Ré,46.18622,-1.39238
7319,La Ville-du-Bois,48.65521,2.26833
7320,Lavardac,44.17952,0.29829
7321,La Trinité-sur-Mer,47.58586,-3.0305
7322,La Tardière,46.6611,-0.7325600000000001
7323,Lassy,47.9791,-1.87054
7324,La Sentinelle,50.35115,3.48425
7325,La Ricamarie,45.40536,4.36944
7326,Largentière,44.54272,4.29342
7327,La Remuée,49.52773,0.40283
7328,La Pommeraie-sur-Sèvre,46.83535,-0.77785
7329,La Pomme,43.28987,5.44153
7330,Lantriac,45.0005,4.00444
7331,Lamanon,43.69979,5.08871
7332,La Ferté-Macé,48.58999,-0.358
7333,La Chapelle-du-Noyer,48.03191,1.30953
7334,Labarthe-sur-Lèze,43.45238,1.39973
